First,Last,Report,Date,Report Type
STEVE,DAINES,/search/view/annual/d41ff99d-4c7f-46d0-b649-c88bf007374e/,2016,Annual Report
LADDA,DUCKWORTH,/search/view/annual/85ecfe59-96b7-46d8-bf66-4244911315f3/,2019,Annual Report
LADDA,DUCKWORTH,/search/view/annual/34253181-fbbf-4072-a911-d24bcf0306d5/,2018,Annual Report
LADDA,DUCKWORTH,/search/view/annual/499d6489-b706-4451-bcd9-b9dedd933266/,2020,Annual Report
LADDA,DUCKWORTH,/search/view/ptr/f9682c59-79d8-4b7a-beef-06ddcfa09624/,08/10/2018,Periodic Transaction Report
LADDA,DUCKWORTH,/search/view/ptr/d746dd73-17e0-4fb7-9228-f410962653c0/,04/16/2021,Periodic Transaction Report
LADDA,DUCKWORTH,/search/view/ptr/f4e5c2ca-6b28-45bc-8252-e6102d7a771b/,10/26/2018,Periodic Transaction Report
LADDA,DUCKWORTH,/search/view/annual/73440c46-4edf-44d3-bf11-c1ed3829eaa6/,2017,Annual Report
TAMMY,DUCKWORTH,/search/view/ptr/4a4ea989-1531-4b37-8d79-89a7915c1cb7/,11/07/2017,Periodic Transaction Report
TAMMY,DUCKWORTH,/search/view/annual/7c582e00-c4d8-4249-a50a-a0bb8702f1ef/,2016,Annual Report
TAMMY,DUCKWORTH,/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,07/20/2017,Periodic Transaction Report
TAMMY,DUCKWORTH,/search/view/ptr/e2b3fafe-ed03-4a9b-b450-9f54400fe50f/,06/14/2017,Periodic Transaction Report
TAMMY,DUCKWORTH,/search/view/ptr/55437b5c-4e37-4e20-a94c-22ae42d0dece/,09/15/2017,Periodic Transaction Report
TAMMY,DUCKWORTH,/search/view/ptr/2db68076-a5e6-49c9-9d73-6017b6885e67/,12/11/2017,Periodic Transaction Report
TAMMY,DUCKWORTH,/search/view/ptr/ec37d665-c83b-46c5-90a5-5629555b26d3/,01/05/2018,Periodic Transaction Report
TAMMY,DUCKWORTH,/search/view/ptr/7f8ebdbb-c6d8-4b1f-b3bb-67a1c5b8bc4f/,10/17/2017,Periodic Transaction Report
JONI,ERNST,/search/view/annual/d8fbc17d-c91d-4051-9567-cebf6e8ab327/,2017,Annual Report
JONI,ERNST,/search/view/annual/1a6d83b0-585c-40a3-98bc-f654e6016a8d/,2015,Annual Report
JONI,ERNST,/search/view/annual/b7ced2ee-ebfb-4d42-9ea6-328abecfc784/,2020,Annual Report
JONI,ERNST,/search/view/annual/7d8a25dc-a494-4673-b29e-fed9d38784c3/,2016,Annual Report
JONI,ERNST,/search/view/annual/e8aa3d2d-836a-4cf8-8daf-2751ceb4c635/,2018,Annual Report
JONI,ERNST,/search/view/annual/379b8c76-e5ca-4eb9-8a75-ff86d297a4b6/,2019,Annual Report
DEB,FISCHER,/search/view/annual/f08d5c06-cda1-49da-9ba3-94a0c3d03d0b/,2013,Annual Report
DEB,FISCHER,/search/view/annual/d90d2d3f-9510-48eb-8739-2fc5b3e10f88/,2014,Annual Report
DEBRA,FISCHER,/search/view/annual/3e5aa01a-7a28-4fbd-8141-4cba9fc537eb/,2020,Annual Report
DEBRA,FISCHER,/search/view/annual/e5dc993b-5ad8-41bc-89bf-aa7829e77b8e/,2018,Annual Report
DEBRA,FISCHER,/search/view/annual/e36a0286-4a4d-4040-bc78-fd718d4a233b/,2019,Annual Report
DEBRA,FISCHER,/search/view/annual/ca38cc03-1d47-4572-a079-76a67c0c9c6e/,2016,Annual Report
DEBRA,FISCHER,/search/view/annual/c31ef698-67dc-4903-b02f-401a33e35b72/,2017,Annual Report
DEBRA,FISCHER,/search/view/annual/9bbfcd9c-72ec-4c32-851e-47a02f64de6f/,2015,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/ca17c567-43a0-4792-8241-38c37397bf37/,2013,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/e7008ed0-b19c-4304-a486-7463ba66bfaf/,2014,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/19ac2d65-ace0-4415-91f8-4c9b36598fac/,2018,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/89972d56-8912-435c-878b-5659d1d71dba/,2019,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/5a777f24-c09c-491a-a6a7-6070b260a157/,2016,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/127d38b8-ddb3-416e-84d2-8f1301da95c5/,2017,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/92e21be2-80d5-4cb6-b3b6-16cb4805809d/,2015,Annual Report
KIRSTEN,GILLIBRAND,/search/view/annual/62f96c02-951c-48f2-a227-9d8b17354f6d/,2020,Annual Report
LINDSEY,GRAHAM,/search/view/annual/a46fe104-b5ec-4f6c-8143-146d7256ebb3/,2014,Annual Report
LINDSEY,GRAHAM,/search/view/annual/36497158-94d4-41d7-a81a-71774ef29ad3/,2018,Annual Report
LINDSEY,GRAHAM,/search/view/annual/6bf4369d-b0fb-49d7-b3ce-f32ce3ecac76/,2015,Annual Report
LINDSEY,GRAHAM,/search/view/annual/f0d05aaf-ea30-4e0e-b35b-368e14bb1935/,2020,Annual Report
LINDSEY,GRAHAM,/search/view/annual/c4b1aabe-53e6-42c8-97ce-234d4727be97/,2017,Annual Report
LINDSEY,GRAHAM,/search/view/annual/309afa86-9e7f-4699-929c-b091b8f4e353/,2019,Annual Report
LINDSEY,GRAHAM,/search/view/annual/35a6d73b-7faf-46c6-a887-417aead3bd1d/,2016,Annual Report
LINDSEY,GRAHAM,/search/view/annual/a46fe104-b5ec-4f6c-8143-146d7256ebb3/,2014,Annual Report
CHARLES,GRASSLEY,/search/view/annual/6dc791b1-c2ad-4c7a-82db-fe961d842977/,2020,Annual Report
CHARLES,GRASSLEY,/search/view/annual/3e2efff5-38bc-441f-a2e1-ae87087d436c/,2019,Annual Report
CHARLES,GRASSLEY,/search/view/annual/24d0447f-16a0-404d-8e30-034b6df5bdf0/,2015,Annual Report
CHARLES,GRASSLEY,/search/view/annual/254bb877-9b24-4cae-b138-46652bed5a56/,2013,Annual Report
CHARLES,GRASSLEY,/search/view/annual/7e3f98d2-253f-452d-919c-865465314a4e/,2014,Annual Report
CHARLES,GRASSLEY,/search/view/annual/43ba03b1-115f-4d5a-a920-080214afed19/,2016,Annual Report
CHARLES,GRASSLEY,/search/view/annual/d68684e5-12d7-450f-9880-27a465763950/,2017,Annual Report
CHARLES,GRASSLEY,/search/view/annual/bdccad2f-cf6c-4faf-8ed0-aa43ada96e7d/,2018,Annual Report
WILLIAM,"HAGERTY,",/search/view/ptr/0e6e0250-95fe-41a2-91ed-607a396b11cc/,07/08/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/505fff21-a8c4-426e-9475-b119d3602361/,05/04/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/6788596d-6a54-4caf-a73c-f03f5d2f6e5f/,04/08/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/ac2ba9f8-2938-46be-a501-88910e9d2299/,12/22/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/7c9634ee-7352-469f-b311-c3ee8b38ec8c/,11/23/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/annual/b2a6bec1-d597-4bd8-8d93-dc1235a1adea/,2020,Annual Report
WILLIAM,"HAGERTY,",/search/view/ptr/331fc417-1f96-4a2e-a164-b15fc2493281/,02/24/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/ef87390b-ab6c-433f-a852-838d02a1dd5a/,01/10/2022,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/32274587-17b3-4a09-ade9-99b7dc0436ba/,06/08/2021,Periodic Transaction Report
WILLIAM,"HAGERTY,",/search/view/ptr/823ec2b1-9e0c-4b13-bf35-81722c1a083c/,02/19/2021,Periodic Transaction Report
MAGGIE,HASSAN,/search/view/annual/6f21bce3-5e0f-4957-b866-8fe28546ef07/,2019,Annual Report
MAGGIE,HASSAN,/search/view/annual/8a373097-c7da-42f8-a91e-b408c8ab7278/,2020,Annual Report
MAGGIE,HASSAN,/search/view/annual/78373f36-1606-4ebc-b2ba-5199bce15bb0/,2016,Annual Report
MAGGIE,HASSAN,/search/view/annual/3d9e90bc-1b53-4f9f-86da-75359faf88dc/,2018,Annual Report
MAGGIE,HASSAN,/search/view/annual/99457363-ca8e-4d06-8b11-d80c1344f6c6/,2017,Annual Report
JOSHUA,HAWLEY,/search/view/annual/a7927d73-86c1-4109-84b5-a6ace7a4bcde/,2018,Annual Report
JOSHUA,HAWLEY,/search/view/annual/1eeb0aee-337c-4c4a-8176-3e131c78acd8/,2020,Annual Report
JOSHUA,HAWLEY,/search/view/annual/cb84bb40-0ae2-4547-9c35-17125963752f/,2019,Annual Report
MARTIN,HEINRICH,/search/view/annual/b49abcf0-0b34-442e-8d29-728d6f041e43/,2016,Annual Report
MARTIN,HEINRICH,/search/view/annual/7fa7db35-f3fc-48f2-84ea-eea4601b2676/,2020,Annual Report
MARTIN,HEINRICH,/search/view/annual/fe091b7e-a448-4aea-96e0-55e85fdc40d6/,2017,Annual Report
MARTIN,HEINRICH,/search/view/annual/cf7013da-3597-4a05-b338-46d0bdc37b90/,2018,Annual Report
MARTIN,HEINRICH,/search/view/annual/34d5ee77-10a4-49f1-818c-8780bb29eeb6/,2013,Annual Report
MARTIN,HEINRICH,/search/view/annual/3f107650-b2c1-4e7b-ab83-a924b5806c68/,2015,Annual Report
MARTIN,HEINRICH,/search/view/annual/190dd53b-fb8d-4da5-809d-1fdf17d44e09/,2019,Annual Report
MARTIN,HEINRICH,/search/view/annual/d76875f1-2220-4ba1-9a37-cae9a3aa7f5b/,2014,Annual Report
JOHN,HICKENLOOPER,/search/view/ptr/3b5e5f56-1328-473b-85bb-cf831243c8da/,11/19/2021,Periodic Transaction Report
JOHN,HICKENLOOPER,/search/view/ptr/e3f4d9c3-2ada-4fad-9e67-3941095a8f0c/,04/01/2021,Periodic Transaction Report
JOHN,HICKENLOOPER,/search/view/ptr/8fc9bf25-8952-42b4-a7c9-ed80f599b450/,06/03/2021,Periodic Transaction Report
JOHN,HICKENLOOPER,/search/view/annual/8ce6a0ba-f62b-401e-ac02-6f084b0d8c77/,2020,Annual Report
JOHN,HICKENLOOPER,/search/view/ptr/f8e43fad-614c-4bc7-b13c-8e075c40869d/,02/19/2021,Periodic Transaction Report
JOHN,HICKENLOOPER,/search/view/ptr/3ca89f70-6cd2-4b06-a15d-44fd54fc58fa/,12/10/2021,Periodic Transaction Report
JOHN,HICKENLOOPER,/search/view/ptr/f0c49765-8045-4aa6-a699-2fc462b00526/,08/09/2021,Periodic Transaction Report
JOHN,HICKENLOOPER,/search/view/ptr/4fc6484d-a9d0-4646-a418-beab49148783/,07/09/2021,Periodic Transaction Report
MAZIE,HIRONO,/search/view/annual/9e762004-17de-40ec-856a-c6d4f0852479/,2018,Annual Report
MAZIE,HIRONO,/search/view/annual/5dfe74c1-16e5-44ca-a65a-4f35818da603/,2016,Annual Report
MAZIE,HIRONO,/search/view/annual/0c80872f-ee54-43d9-96ff-569eebf18b3e/,2019,Annual Report
MAZIE,HIRONO,/search/view/annual/cdf9245b-0c70-42a0-bccd-2f09d70f32be/,2013,Annual Report
MAZIE,HIRONO,/search/view/annual/91e18d64-7974-4598-b376-96833a8987a9/,2015,Annual Report
MAZIE,HIRONO,/search/view/annual/f1d2f2e8-b32b-4332-9ec0-98d9c4a940af/,2017,Annual Report
MAZIE,HIRONO,/search/view/annual/13acd712-c5ad-44a7-a0a3-490845a13b44/,2014,Annual Report
MAZIE,HIRONO,/search/view/annual/cdf9245b-0c70-42a0-bccd-2f09d70f32be/,2013,Annual Report
MAZIE,HIRONO,/search/view/annual/861b60bd-3808-4d4f-aa17-73d973ab21c9/,2020,Annual Report
MAZIE,HIRONO,/search/view/annual/f1d2f2e8-b32b-4332-9ec0-98d9c4a940af/,2017,Annual Report
JOHN,HOEVEN,/search/view/ptr/514f7dc7-c7bf-47ed-92fe-baa8c553eaec/,04/12/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/a2365248-26eb-4f8b-ab94-7d477dd82f3f/,12/29/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/887f19e5-8a16-4f96-b317-ce70265f2e46/,12/22/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/4a942198-2478-4da7-b598-c98a9fe676da/,01/09/2020,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/6973eebd-1e5e-41a8-8fa6-2baff09adbac/,04/29/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/0f3a5882-6a25-446b-8c3d-b71aeb1d63ed/,12/20/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/921b5d2e-4bab-4241-85c9-66d7be05aa83/,09/22/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/cff4b402-4a3c-4ebd-b4f1-9725e0dc5c12/,08/03/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/19dc5bc2-296b-459f-89c4-778307ee9556/,08/11/2021,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/14b3fd91-0c0b-4af8-ba20-14290c38208c/,03/22/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/8aef3b39-d4e3-48df-9344-65930bde8608/,2018,Annual Report
JOHN,HOEVEN,/search/view/annual/b27ecc82-4df2-43e4-833f-3296e3eeebeb/,2020,Annual Report
JOHN,HOEVEN,/search/view/ptr/bd0ea319-82af-4de3-b9e8-b81e1af51cc9/,01/04/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/556ca47a-cf91-4f62-bab5-9105616259f5/,03/11/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/98bd3078-60cd-467f-bc0c-01a552c71a59/,2015,Annual Report
JOHN,HOEVEN,/search/view/ptr/8b98c664-7c64-4fe0-a7b9-016b0cc251f3/,01/25/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/6574125b-c104-4e63-8b55-b4f54bacd2d0/,10/03/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/1f0a3c8a-f322-43ac-8c3f-1f972a00d263/,06/04/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/970e43cc-5b08-42e2-9ce6-1886d729ead2/,12/29/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/0881ab0d-9f01-430f-bab8-b391f827fe83/,2014,Annual Report
JOHN,HOEVEN,/search/view/ptr/24979d6b-a2a6-41c5-b62f-533ca7611c55/,02/14/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/40116820-a759-432f-a37e-b8a118feae2d/,08/15/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/a6b666c5-01b8-4625-98e1-88dfb7e2b149/,05/09/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/832176d5-2cb0-4878-973d-b69b59a15499/,12/21/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/c36db0fe-429d-4e8f-a7ef-f2006b837a2e/,2017,Annual Report
JOHN,HOEVEN,/search/view/ptr/56d10154-dde9-44f8-acf1-484d819c443e/,04/06/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/16a9d121-1b14-4ad9-90a1-e28a477e6df6/,11/06/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/05cfb9cb-8100-4305-8e0a-fb8396c94586/,07/10/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/2bad305c-8d1e-404e-97bd-c6389864832e/,10/22/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/4fcd4d35-4f84-466c-94c7-d372284bfced/,05/12/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/eefc9098-5599-4d95-9044-f7d0173034ce/,09/25/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/c6c0abea-50cf-45ae-b106-e5b9360c1643/,01/12/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/5b5588c0-5433-408a-a8c9-3a1963c4e706/,08/23/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/dbc6eaea-6f16-421c-82bf-8e2886acb97e/,03/02/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/f66b6c26-4eda-49c4-8215-aad78ab1a4aa/,12/27/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/e24c90de-42d0-4069-a9bd-95d9e8fc1aac/,03/13/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/38e883a6-03e1-43ac-ab63-41a211a5635b/,07/24/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/89a868a2-cc0c-459f-b87f-4a922f20cf8f/,11/18/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/27c02c5d-a76b-4d5d-9f4e-758c6d91b4c5/,08/03/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/e4377ca1-a983-46da-a31f-ece5f1468ae9/,10/03/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/e6816aa7-0422-4cb5-99a4-fd51600c58ef/,03/09/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/1d31d4e4-ff04-488c-8fb4-b5136d4d078b/,01/21/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/80a82376-fdab-471f-bd31-31bdd33976d9/,04/19/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/ba1bbc22-bad7-4ea6-98f6-e557a1b498ad/,11/30/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/e16f013b-4e88-4777-8001-ac02faf65957/,05/08/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/2d940cf0-3a7b-4b26-bcce-2e94b43c3af6/,10/24/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/654577b9-4028-4cfa-bb47-c961a41f2b1b/,05/08/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/a92c001e-0975-47b5-966e-e8b3a01a7767/,04/03/2020,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/37b349b7-60a2-4084-852f-268cc4c0a172/,05/30/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/b13ca43f-15ef-4486-ac0f-49fba71f4c58/,2013,Annual Report
JOHN,HOEVEN,/search/view/ptr/661e7458-54f0-40c9-9daf-c95502e3a6e3/,03/25/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/47efab39-e97d-4131-9ac2-8d68c52b7c62/,07/09/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/baeae9dc-9f34-4204-994c-652b0e4848a2/,04/23/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/6f9ff667-71b8-4d74-a8b2-e0497b7f2faa/,01/20/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/d9fd43e2-2f3c-46a7-b688-50990f1e430c/,07/26/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,01/11/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/72b06d31-76d9-45ca-b778-455dd79cee34/,2019,Annual Report
JOHN,HOEVEN,/search/view/ptr/7c1aecfe-f71c-4834-b8c5-cd1780356c17/,09/27/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/a1120829-63f5-43aa-8835-4115cc985df8/,03/06/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/b4c4c270-f5ff-4e95-b282-eda2b77ee0e9/,08/07/2017,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/6d540b1b-e5a2-4d4b-b270-8297fdf343ca/,08/24/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/e01a74ce-8d08-42e0-961e-6b275519c2db/,02/24/2020,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/da7d4e7e-8858-4dc1-ba7e-800c7ce82e7f/,05/08/2014,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/fe0f7e78-70eb-4974-b982-a9c314942e22/,04/22/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/53c9a191-370c-4efd-a23a-a24a21015c7e/,02/21/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/99cf9f1a-d58b-4476-9838-ead38e41edc1/,07/12/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/b661543f-099b-40c5-87fa-bafce0b6eb34/,06/03/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/8cf56e43-766e-45c7-8ade-75eec000cd12/,03/07/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/9ef63ce8-6c08-48fc-a292-f3a43b8cc46e/,01/07/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/19aa90af-3557-4b85-aab8-32337e8a93d8/,10/19/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,04/09/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/annual/ff054d89-a9f0-4723-9cba-e1f8c2e24aae/,2016,Annual Report
JOHN,HOEVEN,/search/view/ptr/1debb953-82f1-4cd3-a038-ee7c85d975f8/,12/12/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/b1a14265-d278-4c5d-a281-5991b0595bd5/,01/09/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/0b5d45bc-919c-42ab-970e-a7b14f080cc5/,01/31/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/c1067ff0-3436-4043-aa66-ec3ca0852747/,12/16/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/21a365ca-4cce-46e3-8e60-aaf5f9b9b090/,02/08/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/49bb4a43-bcf9-4c82-bc9b-0f33fbf9548c/,08/29/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/cd0cf884-4ff6-4c05-9c6a-6d5e4f9d33e6/,06/14/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/666e996b-581b-45e6-b0e9-ac1f5db2bcf1/,03/29/2018,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/d68fe6d0-0db6-41c7-b1ed-0a65561c22cf/,04/30/2020,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/33d29259-5947-4ac6-bdb8-940d752466c9/,12/07/2016,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/efda208f-8afc-48d9-938e-5cb8e6bfc988/,11/20/2019,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/b4db91d7-1db0-4ceb-bfd4-5ad0b94694cd/,09/08/2015,Periodic Transaction Report
JOHN,HOEVEN,/search/view/ptr/0068462f-ee01-4550-98c9-b4437019d615/,05/03/2017,Periodic Transaction Report
CINDY,HYDE-SMITH,/search/view/annual/8dbe5560-b132-4fac-8516-2c3dae56a66e/,05/09/2018,New Filer Report for 04/09/2018
CINDY,HYDE-SMITH,/search/view/annual/57bfa4f2-a036-466e-86c5-52e19b91fe05/,2020,Annual Report
CINDY,HYDE-SMITH,/search/view/annual/6cfd92bf-4ce2-45fc-a305-6741fd2e8d25/,2019,Annual Report
CINDY,HYDE-SMITH,/search/view/annual/269d2d83-e83b-410a-bc7f-ef09b924acee/,2018,Annual Report
JAMES,INHOFE,/search/view/ptr/97ec46e2-c917-4c6a-91cd-bc0c791b642f/,09/04/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/6351df8c-6f4a-4598-90a8-42a50d855d4c/,09/19/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/2804d5d8-9616-4854-80bc-62d298b46986/,01/23/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/9e802b2c-9979-4235-ab47-84556a6f4e30/,03/02/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/391e03af-1dd2-43ad-97d4-d2c824997104/,07/23/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/70830952-268f-4ddb-8d1a-b55fc6aa52d6/,01/09/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/f8a5d22f-e53b-44c2-9369-8b8127294410/,08/07/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/e63018bf-0064-4390-b8d1-3344b2472a5d/,08/25/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/81b2943a-091a-467b-89cf-afb8c14d2ed9/,05/14/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/f9e84e52-f7f3-4457-987e-a85d75f2a0d2/,02/14/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/f0a5ee4b-1196-401f-87ee-92739d2f342a/,07/29/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/b03d6373-0097-46c0-bbc8-76d1b9a17fb9/,04/26/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/b8620849-e0af-4f18-8f25-4ec696180b92/,10/26/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/35d5746c-53c0-4644-b451-528768aa9b61/,07/09/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/6ecc3980-ea32-49d4-9798-c4d4294c08a0/,10/20/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/75695274-99b1-48cf-bf1d-f203108ed861/,11/08/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/cb2b9003-034b-4d1c-9aab-309e0db46c2e/,03/29/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/d0462379-3075-4e9f-8951-8895b17827ac/,10/20/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/02f8b979-2850-4db9-a537-a768e1eb7a67/,03/13/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/dfa68b2c-684c-4777-9055-f65edb04acba/,10/18/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/68f796e9-f894-4fd4-b097-563e6d9997de/,03/23/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,11/08/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/3e10f881-18e4-4359-8f26-3f9620a103fd/,12/12/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/551ec946-30a8-4b3e-b240-702095e95985/,08/04/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/8952b980-2f92-434b-89df-dbf67c034adf/,09/12/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,01/17/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/4f0117b6-142a-4b19-9149-c39b6a9cd3e5/,05/24/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/50e0ad4b-9af0-42d0-9863-60319695a672/,08/09/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/7d096cf3-d20a-41fe-b493-f758a829a6ce/,04/10/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/9b11b917-572b-44ae-a8fa-b75d06276ecf/,07/24/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,07/15/2015,Periodic Transaction Report
